username, created_at, lng, lat, text
jkirbysisk, Wed Jan 20 19:15:56 +0000 2021, -71.142156, 42.323239, @lweisner @Acosta Fair enough! ;-) 
TheRealCruzOx, Wed Jan 20 19:15:56 +0000 2021, -81.404855, 30.279880, @BellyUpAFTW @BellyUpPodcasts @TakesOnTapShow @KornerBoothPod @SSweetheartsPod @CraftBSports @SportsInfinity5… https://t.co/GT2quxr7gy 
gofiliberto, Wed Jan 20 19:15:56 +0000 2021, -118.411907, 34.020789, Every Angeleno, every Californian should be proud of the little homie, @TheAmandaGorman#Inauguration https://t.co/Fgdwi6kr7M 
Nick_Mellott, Wed Jan 20 19:15:56 +0000 2021, -117.924892, 33.889347, It has arrived https://t.co/AeChO1j7vc 
CrunchTimeCards, Wed Jan 20 19:15:56 +0000 2021, -111.547029, 39.499762, @WatchTheBreaks I’ll ask and make sure I get breed/color/weight etc. 
gracielarsls, Wed Jan 20 19:15:57 +0000 2021, -95.446486, 29.838495, There’s this dude that calls me Christina at work 😂 
Miraabeautyy_, Wed Jan 20 19:15:55 +0000 2021, -83.173867, 32.678207, https://t.co/ii6iOKgox2 
GttbJae, Wed Jan 20 19:15:57 +0000 2021, -90.178629, 30.001244, Museum me please! 
Legitwhit93, Wed Jan 20 19:15:57 +0000 2021, -117.851089, 33.842863, Literally my thoughts when she walked out 
soAUcal, Wed Jan 20 19:15:57 +0000 2021, -86.806086, 33.451900, Rock-afire Explosion for all 3 right @wardamndarcie?? 
JDC1169, Wed Jan 20 19:15:57 +0000 2021, -80.817245, 41.235332, Mahomes doesnt play.....Bills 27Chiefs 6 
RealKyleHunt, Wed Jan 20 19:15:57 +0000 2021, -117.104989, 32.810012, @ossoff @ReverendWarnock Breaking bad 
mexikunt, Wed Jan 20 19:15:57 +0000 2021, -100.480626, 28.713144, @makeupbykaty_ She came tf for it 
flsnupe, Wed Jan 20 19:15:57 +0000 2021, -77.358939, 38.646120, @OldMooseOfKaty @SportsMT fuck off #troll 
EarthWiseFrisco, Wed Jan 20 19:15:57 +0000 2021, -96.892437, 33.145757, #valentines @ EarthWise Pet Frisco https://t.co/tDu5AkZgO8 
ShinyClaws91, Wed Jan 20 19:15:57 +0000 2021, -83.173867, 32.678207, JUSTICE FOR “1000 DOVES”!!! 
westontolzin, Wed Jan 20 19:15:57 +0000 2021, -96.541610, 43.558170, Just posted a photo @ Beaver Creek Nature Area https://t.co/IwfxhuqnwO 
navywife123, Wed Jan 20 19:15:57 +0000 2021, -81.718814, 30.094155, @Vampero @musa @morganfmckay Yup 
PauleyJenna, Wed Jan 20 19:15:58 +0000 2021, -90.485725, 41.487226, I would like the thank the one professor I have who has actually sent me information on classes that start NEXT WEEK. 
SeparatedD_, Wed Jan 20 19:15:57 +0000 2021, -79.272570, 43.629311, When Jesus had finished saying these things, the crowds were amazed at his teaching, because he taught as one who h… https://t.co/2dR7hEab05 
kevinmbaez, Wed Jan 20 19:15:57 +0000 2021, -100.293591, 25.641718, Dios mío... Increíble.Sin comentarios. 
TweetHart943, Wed Jan 20 19:15:58 +0000 2021, -92.171010, 38.575730, My kinda lunch! If you haven't been to @barvino.wine, make it your next stop! #WineWednesday #JCMO @ Barvino https://t.co/UBciHMdrbQ 
Maddie16Walls, Wed Jan 20 19:15:58 +0000 2021, -96.299779, 32.732824, i thought i told ya, imma star https://t.co/sHsYViRccW 
seidysalazar1, Wed Jan 20 19:15:58 +0000 2021, -118.411907, 34.020789, @xomammisol Dude they’re so fucken worried about me it’s creepy 💀💀 
Tflowe, Wed Jan 20 19:15:58 +0000 2021, -84.470388, 33.631277, @MisterQuavo 😂😂 Did! 
MAGAman23, Wed Jan 20 19:15:58 +0000 2021, -77.005500, 40.211060, @RyanAFournier We , the #Patriots, will make sure of it 
rebeccastockley, Wed Jan 20 19:15:58 +0000 2021, -122.435979, 37.770657, #BidenHarrisInauguration 
mgdtx, Wed Jan 20 19:15:58 +0000 2021, -95.446486, 29.838495, When do we start rounding up all 75 million racists and where are we putting them? 
camilo_hdezd, Wed Jan 20 19:15:58 +0000 2021, -118.399639, 34.082497, @Milagrosurb @iraimavivast O un paraguayo, pero ya eso sería especular demasiado. 
benjamin_tinoco, Wed Jan 20 19:15:58 +0000 2021, -73.831187, 40.670879, @VTVcanal8 @VTVcanal8, @NicolasMaduro ¿ ELECCION PARLAMENTARIA FRAUDULENTAS ? DEL #6D: Sres: LA OEA y las grandes d… https://t.co/E7UZNIi9sQ 
siamegi_jackson, Wed Jan 20 19:15:58 +0000 2021, -122.506779, 47.157103, so sad that these women felt so privileged to tear another person down for trying to learn a different language fro… https://t.co/CNbIKkVQsL 
DappyHayz, Wed Jan 20 19:15:58 +0000 2021, -117.851089, 33.842863, @SmixFNBR @liamwydd @ryswtf @Mavolant Weirdo ass children 
clarinetdiva88, Wed Jan 20 19:15:58 +0000 2021, -82.567008, 35.539073, This man is a TRUE American hero! 
oldstylevegas, Wed Jan 20 19:15:58 +0000 2021, -115.038337, 36.006256, @DocEduGator You get a heart and you get a heart.... https://t.co/Nc8YhQBSZI 
drazowsky, Wed Jan 20 19:15:59 +0000 2021, -118.411907, 34.020789, What's going on while the events of the inauguration are happening. https://t.co/aCmGF3cteU 
sandrasadler, Wed Jan 20 19:15:59 +0000 2021, -117.874032, 33.617638, @CBS_Herridge @CBSNews @cbsnewspath Best President! 
BostonTea62, Wed Jan 20 19:15:59 +0000 2021, -121.998644, 37.973327, @VP I'm happy you are our Vice President!👍👏🍾🥂 
JaRainnTa, Wed Jan 20 19:15:59 +0000 2021, -117.022695, 38.502147, Thank you ,for this POSTING GREATEST PRESIDENT EVER showing his LOVE ❤️ for AMERICA! I feel the same as you ......… https://t.co/dBOqy1bNj5 
syssecserv, Wed Jan 20 19:15:59 +0000 2021, -86.142212, 40.472726, They've been following my lead, biting off of me, for over twelve years, and I've been following the leading of the… https://t.co/UN8MUso1SM 
amandaddiii, Wed Jan 20 19:15:59 +0000 2021, -118.411907, 34.020789, @KennieJD if it comes in a glass jar, its trash 
LisaDKniese, Wed Jan 20 19:15:59 +0000 2021, -75.506866, 40.406581, 2 years ago 🤗💖 @CarterWinter https://t.co/GfMGk6x16u 
mr_felippe, Wed Jan 20 19:15:59 +0000 2021, -80.230358, 26.164865, Skillz baby 30$ incoming 😘 
Mamadeezy4, Wed Jan 20 19:15:59 +0000 2021, -75.800141, 45.248791, https://t.co/dGxiSQHLIX 
justfetz_b, Wed Jan 20 19:15:59 +0000 2021, -77.604684, 41.117936, Rise above. 
earth_indica, Wed Jan 20 19:15:59 +0000 2021, -79.000000, 37.500000, Just posted a photo @ Virginia https://t.co/RDQxNhJrCG 
lucalacopo1, Wed Jan 20 19:15:59 +0000 2021, -73.709589, 45.605568, FORZA JUVE BABY⚪️⚫️❤️ 
lopez_brad, Wed Jan 20 19:16:00 +0000 2021, -86.783700, 36.165100, I wonder what was different between those two acts? @ Nashville, Tennessee https://t.co/cJseFKOP4g 
cori_hammond, Wed Jan 20 19:16:00 +0000 2021, -73.948775, 40.655138, This is exactly how I feel right now.  We destroyed the evil but still have to find our way off Mount Doom somehow https://t.co/IVuAOMd7yx 
visionaire_nate, Wed Jan 20 19:16:00 +0000 2021, -76.593943, 24.074967, Me and babes ridin today. We going for conch salad https://t.co/fS4Og6Cyhc 
Romi_Bean, Wed Jan 20 19:16:00 +0000 2021, -104.922093, 39.713563, @JeremyNicolls @CodyRoarkNFL Not a bad day to be born! Thank you my friends! 
bluekittygrl, Wed Jan 20 19:16:00 +0000 2021, -118.411907, 34.020789, Sneakers at the inauguration, I love it. 
HappyPooxd, Wed Jan 20 19:16:00 +0000 2021, -83.173867, 32.678207, @camiespana Acepto ! 
courtneybell313, Wed Jan 20 19:16:00 +0000 2021, -83.099288, 42.352787, I’ve been hashing out all differences I’ve had with people the past 2 years in the past 30 days  &amp; it’s been healing 
DaMachoMayne, Wed Jan 20 19:16:00 +0000 2021, -73.948775, 40.655138, 🤣🤣🤣🤣🤣😭😭 
DeeLew80, Wed Jan 20 19:16:00 +0000 2021, -122.231788, 47.959950, Lmao I know cuddy no matter how far I go in the corporate world imma always look at getting money like we still tra… https://t.co/zk231mZPSO 
CaraSomerville, Wed Jan 20 19:16:00 +0000 2021, -100.076888, 31.168893, @MaddieFerrell I’m saying! My mom has always come through with the Valentine’s baskets, Easter baskets literally an… https://t.co/8az7DwuYQ9 
joannmw24, Wed Jan 20 19:16:00 +0000 2021, -81.661845, 28.932282, @clairecmc You're happy!🤗🎉💜🎉🤗 
olsonmanny, Wed Jan 20 19:16:00 +0000 2021, -72.787274, 41.679872, I love having pink badges on my car so guys can know a girl just passed them 
rxlane_, Wed Jan 20 19:16:00 +0000 2021, -74.985076, 39.710994, When me and my pop hang out, he puttin me on money or game. 
kindredky, Wed Jan 20 19:16:00 +0000 2021, -95.446486, 29.838495, i deadass would want to leave this Earth before my momma does 
Jose_Luiz3, Wed Jan 20 19:16:00 +0000 2021, -89.392412, 42.913840, @Pannier1018 @espn Why do you still watch that channel bro lol 
ZaneBlack42, Wed Jan 20 19:16:00 +0000 2021, -91.537062, 41.647354, @TrevorLeeMcKee But we can’t hang with the Bills McKee 👀😂 
WesLoegering, Wed Jan 20 19:16:01 +0000 2021, -96.761753, 32.819858, Unfair 
cherylkanere, Wed Jan 20 19:16:01 +0000 2021, -80.149173, 26.150368, First time in my life, I actually cried on Inauguration Day! Not crys on joy. 
MleeGrp, Wed Jan 20 19:16:01 +0000 2021, -78.324084, 37.919526, @FLOTUS45 @WhiteHouse45 Blessings for you and your family been a wonderful classy First Lady.  Get rest and peace be with you 
staceyhopkinsga, Wed Jan 20 19:16:01 +0000 2021, -84.475291, 33.657586, A wonderful work of poetry and not taking anything from this young woman's work.I just hope she's speaking to the… https://t.co/Z1SUXXqi3D 
shotti2breezy, Wed Jan 20 19:16:01 +0000 2021, -81.109617, 32.017285, @OfficialFBMA https://t.co/7hY05Zvtf7 
DEmessiahJESUS, Wed Jan 20 19:16:01 +0000 2021, -74.187304, 40.808510, You can start with those checks! @VP 
snowillard, Wed Jan 20 19:16:01 +0000 2021, -119.306608, 37.269176, @realmajordan @hvns2mergatroi1 Vampireistic Devil 
LGFOKLA, Wed Jan 20 19:16:01 +0000 2021, -94.520044, 35.414527, The social media accounts have been changed which really make it all official now. Yes that was a statement just ma… https://t.co/RfIgRoO5mw 
thejasonmharris, Wed Jan 20 19:16:01 +0000 2021, -96.731143, 43.541015, 👇🏼 
sethisMusic, Wed Jan 20 19:16:00 +0000 2021, -92.436774, 38.304558, “I am once again asking” you to not store your jackets under my table. https://t.co/AS63Fg5Fgp 
ahoosfan, Wed Jan 20 19:16:01 +0000 2021, -77.310919, 38.685223, @mangos_guavas Someday soon 
holly_harris, Wed Jan 20 19:16:01 +0000 2021, -85.768241, 37.822244, Tweet o the day. 
CMLShaffer, Wed Jan 20 19:16:02 +0000 2021, -77.604684, 41.117936, @mtgreenee @InTormented With all due respect, our loyalty is to God and Country. Freedom and Liberty gifted by God,… https://t.co/bg5nzXBBhK 
FerrousJack, Wed Jan 20 19:16:02 +0000 2021, -95.913642, 36.109392, @israhirsi let’s unite AGAINST 
BethKatzMedia, Wed Jan 20 19:16:02 +0000 2021, -77.033351, 38.895691, Just posted a video @ White House, Washington DC https://t.co/TTvQjWUINk 
diveralyssa, Wed Jan 20 19:16:02 +0000 2021, -90.517684, 38.793047, @shc_mcr_ It actually did, because I’m not that funny. 
KiranGoraya, Wed Jan 20 19:16:02 +0000 2021, -118.411907, 34.020789, Now I really see how him and Larry David are related 
itsmeDJPinCA, Wed Jan 20 19:16:02 +0000 2021, -116.517290, 33.825080, @ProjectLincoln Thank you @ProjectLincoln for all you’ve done and all you’ll continue to do!!! 
thankyoutitus, Wed Jan 20 19:16:02 +0000 2021, -81.469684, 28.586642, Told myself I’m not buying anymore shoes, but those 4s that drop next week fye 
iratsimmons, Wed Jan 20 19:16:02 +0000 2021, -118.411907, 34.020789, @Dknight10k “Paint The White House Black!” 🎶🎶🎶 
WoofOnTheHoof, Wed Jan 20 19:16:02 +0000 2021, -82.669467, 40.365160, I think that nasty grandpa of mine took advantage of my grandma's situation and made her a slave to him. A White Man! Pay up! 🤓🤠 
angryrott, Wed Jan 20 19:16:02 +0000 2021, -118.605352, 34.168520, Just posted a photo @ Woodland Hills https://t.co/sZWhy0Jpgp 
suzannedecocq, Wed Jan 20 19:16:02 +0000 2021, -84.412759, 42.711251, @E75Nikki @JuvefanMarco @CryptoKoba The farewell letter. Lol 
BrockVandagriff, Wed Jan 20 19:16:02 +0000 2021, -83.399779, 33.956384, An honor. Thank you. 🌊🌊 
joereyna083, Wed Jan 20 19:16:03 +0000 2021, -97.552748, 26.043438, I wonder if they will move trump picture in the White House to the basement.... 
ariecorin, Wed Jan 20 19:16:03 +0000 2021, -78.639694, 35.778661, Just posted a photo @ City Club Raleigh https://t.co/bu0HFGEXeV 
chema_rg3, Wed Jan 20 19:16:03 +0000 2021, -95.446486, 29.838495, @NO_SLEEP_RAMIRO Aight 
anabeee_, Wed Jan 20 19:16:03 +0000 2021, -90.751328, 29.626278, cause he really chilling😂😂 
InHerMeeowth, Wed Jan 20 19:16:03 +0000 2021, -73.849441, 40.850347, How you deal with road rage 😇🥴 https://t.co/HNHLv4se36 
kristdan, Wed Jan 20 19:16:03 +0000 2021, -97.754724, 30.323346, @FelicityGirlsss @DWUhlfelderLaw @NRSC @SenRickScott Ya so lucid !! Sadly you’ve been DUPED and transparency is ove… https://t.co/DLuXJlYlE7 
boullygalissa, Wed Jan 20 19:16:03 +0000 2021, -115.135165, 36.060964, @XalilouB @KamalaHarris @JoeBiden On a aussi des musulmans et chrétiens et juifs dans ce pays. Arrêtons de voir jus… https://t.co/8naZ0NeBrP 
CJ_Lewis11, Wed Jan 20 19:16:03 +0000 2021, -88.200334, 40.115085, @DylanCumming12 @ToledoBaseball @CoachRobUT @ParklandPOMafia @Cobra_Baseball @yrgfx Thanks Dylan!!🤞🏾 
Nessie76003024, Wed Jan 20 19:16:03 +0000 2021, -77.236969, 38.805115, @ABC Why in the heck didn't he open the door closest to her? 🤔 Staged? 
dandalino_, Wed Jan 20 19:16:03 +0000 2021, -73.948775, 40.655138, @DreBuzzworthy @basedkenken is she pushing a shopping cart in her underwear 
olsonmanny, Wed Jan 20 19:16:04 +0000 2021, -72.787274, 41.679872, Hbd me 
CandaceCanady, Wed Jan 20 19:16:04 +0000 2021, -76.354900, 43.186673, @GretaThunberg 😂 https://t.co/bTeTCrP09B 
MisfitVernell, Wed Jan 20 19:16:04 +0000 2021, -90.247824, 38.653771, Bought some grey joggers with the intent and sole purpose of being the beardless hoochie I am 😊 
Thalassatx, Wed Jan 20 19:16:04 +0000 2021, -97.094506, 32.846237, @AnneWheaton Nope! 
WhattTheFleck, Wed Jan 20 19:16:04 +0000 2021, -78.637270, 42.910005, @RyanGriffinWX Ruin that awesome snow pack the stier finally has lol 
ScottyMath22, Wed Jan 20 19:16:04 +0000 2021, -97.455741, 35.695222, tRump’s right wing militia‘s are wussies. They did not even make a dent in the inauguration. What happened to all t… https://t.co/jh1NjfzD9X 
nilsonvidaurri, Wed Jan 20 19:16:04 +0000 2021, -100.270474, 25.736715, @sofi_brenda Me invitas 
simply_shauna28, Wed Jan 20 19:16:04 +0000 2021, -120.932268, 37.738040, Just because there’s a new president now, and time will pass, I will absolutely never forget those I know who suppo… https://t.co/LFLi8eZ4wu 
FireLinks, Wed Jan 20 19:16:04 +0000 2021, -79.939979, 40.585141, @Maxiswashed Group ain’t dead. Never will be. 
everylotboston, Wed Jan 20 19:16:04 +0000 2021, -71.047178, 42.332140, 82 Old Harbor Street, Boston https://t.co/dU2IM6koBj 
tmj_BNA_secure, Wed Jan 20 19:16:04 +0000 2021, -86.781602, 36.162664, Do you have a passion for being there for others? We want to hire you! Apply to join our team as a Security Officer… https://t.co/58VYWV4kOt 
jd_carter_law, Wed Jan 20 19:16:04 +0000 2021, -90.079239, 30.404170, @Mzchawk1 💯 
LonelyDancer, Wed Jan 20 19:16:04 +0000 2021, -100.293591, 25.641718, @Markusbv2 Why even in drawings are you SO DAMN CUTE 
DarylDaGoat, Wed Jan 20 19:16:04 +0000 2021, -81.367148, 33.245405, This fight is ass 
JanneauxD, Wed Jan 20 19:16:04 +0000 2021, -77.728988, 39.634461, @willsommer @UrsulaV Will he be released without bail like previous rioters? 
straightedge83, Wed Jan 20 19:16:04 +0000 2021, -117.562152, 34.121670, @BlackBearDiner I’m seriously disappointed with your Rancho Cucamonga location. I make sure to place my order ahead… https://t.co/wnmGUL66gg 
The_Cat_Parent, Wed Jan 20 19:16:04 +0000 2021, -71.249021, 46.707628, On devrait faire un remake de Dumb &amp; Dumber, avec Trump et Biden.Ça s’appellerait Wrong &amp; Wronger https://t.co/AunQXHq9fI 
dev1lgrl666, Wed Jan 20 19:16:05 +0000 2021, -86.680738, 32.576227, @woafvent This is it 
CalliopeCo, Wed Jan 20 19:16:05 +0000 2021, -116.490639, 43.699219, 🇨🇦and 🇺🇸 amitié! 😌 
SCweather_wx, Wed Jan 20 19:16:05 +0000 2021, -80.926628, 33.631140, @jmorgan_wx Before you do a claim, just make sure it’s worth it, they will send someone out there to repair it befo… https://t.co/bsHxfIUTsn 
davidbelan22, Wed Jan 20 19:16:05 +0000 2021, -77.236969, 38.805115, Our country is so screwed up right now that they sent back Ben Franklin in Drag to try and fix it. #InaugurationDay https://t.co/Cd4WFxCF1M 
SDOBOBO, Wed Jan 20 19:16:05 +0000 2021, -95.913642, 36.109392, @officialsanaam Get you a dog or something you not finna shoot 
housedoctorjr, Wed Jan 20 19:16:05 +0000 2021, -105.017787, 39.596849, @mmpadellan Same 
casakely, Wed Jan 20 19:16:05 +0000 2021, -73.831187, 40.670879, 😂 
GamecockWSoccer, Wed Jan 20 19:16:05 +0000 2021, -80.926628, 33.631140, Tune into @JayPhilips1075 and @1075thegame at 2:30 pm to listen to @SoccerSmithsSC talk about the spring and… https://t.co/HnO6wrzKxl 
TommyDubbs46, Wed Jan 20 19:16:05 +0000 2021, -115.223125, 36.232915, @Ms__Cox @GivenEmTheD Laughed way too hard at this 😂 
alexram1988, Wed Jan 20 19:16:06 +0000 2021, -118.411907, 34.020789, Watching The Inauguration. https://t.co/bL4HXhXEPH 
jakobfreele, Wed Jan 20 19:16:06 +0000 2021, -116.238001, 43.598033, @coreybehnke You are one lucky man 
LadySta48470651, Wed Jan 20 19:16:06 +0000 2021, -73.948775, 40.655138, @ChanSteele 😹that's hilarious 
jshort_1, Wed Jan 20 19:16:06 +0000 2021, -87.837198, 41.747512, I hate @PayPal @AskPayPal 😒 All y’all do is put my payments on hold for weeks 🤦🏽‍♂️ 
AlAboutNothing, Wed Jan 20 19:16:06 +0000 2021, -122.044814, 37.592159, Steam cleaned 
CompassOKC, Wed Jan 20 19:16:06 +0000 2021, -98.716992, 35.309047, "There is always light.Only if we are brave enough to see it.There is always light.Only if we are brave enough t… https://t.co/KBRDZdnhVw 
ieatbluelives, Wed Jan 20 19:16:06 +0000 2021, -98.319925, 38.498196, she ate up, not a crumb in sight 
Mantonia64, Wed Jan 20 19:16:06 +0000 2021, -96.621634, 32.907642, @SallyLee2121 honestamente no debería pero ya sabe usted como es la sociedad de envidiosa alguien me puede decir po… https://t.co/d9T6Kd4G6I 
everytract, Wed Jan 20 19:16:06 +0000 2021, -89.701061, 37.086363, Census Tract 7803, Scott County, Missouri https://t.co/KUdDcNvrOd 
CoachMcKeown10, Wed Jan 20 19:16:06 +0000 2021, -76.027869, 42.056887, Had the opportunity to coach Colin with @SienaLacrosse.  Please consider helping him in this time of need.  https://t.co/a5KvC48XPc 
cyrilfluck, Wed Jan 20 19:16:06 +0000 2021, -122.435979, 37.770657, @Noahpinion I don’t think this is what I said or at least meant to say. The increase of population is because compa… https://t.co/v3bIFbSdWr 
libra10584, Wed Jan 20 19:16:07 +0000 2021, -118.411907, 34.020789, @LexP__ I love you, Miss Lex! 🙌🏾😎 
soccerlane, Wed Jan 20 19:16:07 +0000 2021, -95.913642, 36.109392, @John_Horlander Do you want my wish list now or On Sat?? 
StreetsofNiki, Wed Jan 20 19:16:07 +0000 2021, -73.968542, 40.780709, @NintendoAmerica I can not wait to play thisss!! It looks so nice 😍 
skis68, Wed Jan 20 19:16:07 +0000 2021, -89.337502, 37.795457, @AdamParkhomenko Fumigate it now!!!! 
ArturoRockin, Wed Jan 20 19:16:07 +0000 2021, -85.784873, 35.674909, How is this not treason? Or https://t.co/xLWQraryxE 
Hth3rWhite, Wed Jan 20 19:16:07 +0000 2021, -111.082929, 45.687850, Be the light. @TheAmandaGorman thank you! #BidenHarrisInauguration https://t.co/1MhIPJltB1 
judithdejohnet1, Wed Jan 20 19:16:07 +0000 2021, -89.569491, 44.900818, @MaryLTrump I concur . 
DTSHANNON1, Wed Jan 20 19:16:07 +0000 2021, -80.241283, 25.821300, @XXL 😭😭😭😭 @SUNSHIN89874566 
IAmCindaB, Wed Jan 20 19:16:06 +0000 2021, -89.266508, 39.739300, 🎒🔫🍎🌹🍏🔫🎒 A Graceful Move Conjure Moves Right On Target  More From What,  👀 https://t.co/PWPwJpMXdY 
kainoaLhaili, Wed Jan 20 19:16:07 +0000 2021, -122.280014, 47.469552, The fact that 24hrs closed by me sucks 
DarlenEscobar, Wed Jan 20 19:16:07 +0000 2021, -97.747500, 30.267700, Just posted a photo @ Austin, Texas https://t.co/r2k9RfiliC 
30Piesas, Wed Jan 20 19:16:07 +0000 2021, -95.690732, 39.037579, @tonydpoison Hey, better to ask than not as or try at all 
AzariahJordan, Wed Jan 20 19:16:07 +0000 2021, -117.434547, 47.667438, The BEST part of the inauguration. 
gzamoranob, Wed Jan 20 19:16:07 +0000 2021, -111.498181, 28.969863, Si ven por ahí a mi compadre @PATOLUCASR ! Felicítenlo! Es su cumpleaños! Un fuerte abrazo y mis mejores deseos! Pá… https://t.co/nc1Ozqn9Yk 
Arty_V, Wed Jan 20 19:16:07 +0000 2021, -118.194026, 33.938045, More than 5 likes on Twitter? https://t.co/uPBBxuT4K7 
GloriaForster_, Wed Jan 20 19:16:07 +0000 2021, -95.446486, 29.838495, Thankful 🤍 https://t.co/iRsD55XoR4 
TEZNYC, Wed Jan 20 19:16:08 +0000 2021, -75.117998, 40.004866, @atrupar https://t.co/IJ2hdyvWv1 
cuminside_ana, Wed Jan 20 19:16:08 +0000 2021, -95.446486, 29.838495, Today sucks 
AdamGoesHam, Wed Jan 20 19:16:08 +0000 2021, -118.411907, 34.020789, @SWPropSolutions @Maga77717 Well well well look who was inaugurated 🤷‍♂️ 
rhaulcardenas, Wed Jan 20 19:16:08 +0000 2021, -107.342056, 24.662488, En esta imagen podemos ver todo lo que le hace daño a México:Comida chatarra, Gaseosas, Golosinas y lo peor de tod… https://t.co/BU3Qvnjwio 
_TopFlightBoog, Wed Jan 20 19:16:08 +0000 2021, -97.754724, 30.323346, 😍😍 
Killa_Keish, Wed Jan 20 19:16:09 +0000 2021, -76.507809, 37.090301, Ma’am.... 
Gwmitchell151, Wed Jan 20 19:16:09 +0000 2021, -122.435979, 37.770657, @DrDinD @LisaFager @DaRealTeeHorner https://t.co/Qd8mTT84oY 
Saralorraineee, Wed Jan 20 19:16:09 +0000 2021, -121.873730, 37.331159, I know times are bad when I crave honey Jack 😖 
Bhalwinder31, Wed Jan 20 19:16:09 +0000 2021, -122.267075, 49.086996, Keep streaming #SidNaaz https://t.co/VnSLQMmpns 
gemmabands, Wed Jan 20 19:16:09 +0000 2021, -118.411907, 34.020789, idk how i expect to have friends when i cancel last minute on plans to be on cold war 
mjro1105, Wed Jan 20 19:16:09 +0000 2021, -80.019827, 40.367250, @joannescoop @TribLIVE A little too polished and rehearsed. Great message but every move seemed scripted down to he… https://t.co/dn90UC7QFv 
beepaidfr, Wed Jan 20 19:16:09 +0000 2021, -83.654079, 32.848817, Bro 😂😂 
Harris_x28, Wed Jan 20 19:16:09 +0000 2021, -75.117998, 40.004866, Congrats #JoeBiden 🇺🇸 #Inauguration2021 https://t.co/uvcBBjiROF https://t.co/QSfxLhf9aY 
Nessiedezz, Wed Jan 20 19:16:09 +0000 2021, -120.862479, 37.499596, they always go so hard bro 😭 
carolynlydia, Wed Jan 20 19:16:09 +0000 2021, -77.063162, 41.248342, @linnyb16 https://t.co/letqNXuhDb 
movntainmama, Wed Jan 20 19:16:09 +0000 2021, -87.475469, 36.664728, I just can’t get over the history being made today. Dr. Biden as the First Lady with a career in education. Kamala… https://t.co/hp7OS9LNb2 
SoyKarlaDiaz, Wed Jan 20 19:16:09 +0000 2021, -122.435979, 37.770657, @CorderoEliezer Mis condolencias hermano R.I.P 
itsflawless19, Wed Jan 20 19:16:09 +0000 2021, -83.605217, 41.552526, @kathygriffin Yes. You were never actually cancelled, boo 
listen2edwin, Wed Jan 20 19:16:09 +0000 2021, -81.351309, 28.699417, So. Should I slap my boy for letting his 17 year old daughter date her 23 year old cheer coach? Or should I just mind my business? 
angelaorr94, Wed Jan 20 19:16:09 +0000 2021, -86.409610, 35.847420, It sucks when you realize you aren’t important enough in certain peoples lives. 
d_gee06, Wed Jan 20 19:16:10 +0000 2021, -118.308566, 33.891035, She makes it disappear call it magic 🪄 
__dith__, Wed Jan 20 19:16:10 +0000 2021, -84.327317, 33.785068, Georgia’s Senators 😭 https://t.co/C0w0XuBcv2 
kareemcjones, Wed Jan 20 19:16:10 +0000 2021, -77.033351, 38.895691, Repost from @she_so_rideout •👋🏾 @ White House, Washington DC https://t.co/heBEAlVajM 
DarealtriceyB, Wed Jan 20 19:16:10 +0000 2021, -90.253346, 30.009352, @_laidback_zee 😂🤦🏾‍♀️🤦🏾‍♀️ 
bonniegurl2003, Wed Jan 20 19:16:10 +0000 2021, -116.238001, 43.598033, @ToulasTake Love him 
trinaskidd813, Wed Jan 20 19:16:10 +0000 2021, -79.163726, 35.474284, @theNoelW 👀 
Kyles_McKayy, Wed Jan 20 19:16:10 +0000 2021, -80.846785, 35.209059, 🤣🤣🤣 
Terry_904, Wed Jan 20 19:16:10 +0000 2021, -83.804475, 27.698682, Should've had Devin White on here, he's the easy answer for me 
asha_sims, Wed Jan 20 19:16:10 +0000 2021, -118.411907, 34.020789, 😂😂 
Dennie302, Wed Jan 20 19:16:10 +0000 2021, -73.968542, 40.780709, Any of my NY followers recommend any good food spots near or around upper east side?? 
richy__mich, Wed Jan 20 19:16:11 +0000 2021, -87.732013, 41.833585, Clubhouse stay giving me invites, guess I’m really that bitch huh 
essentia_z, Wed Jan 20 19:16:11 +0000 2021, -117.217920, 33.921924, @__tayy @Zaria_Dominique Not this photo sis 😭😭😭 
indigo11, Wed Jan 20 19:16:11 +0000 2021, -123.123581, 49.257639, 原本打算用 ZOOM 和北美西岸的朋友们做个云聊天，讨论些有趣的话题大家写点东西用。发现内容还有点价值，就做了个播客取名“西岸偏北” 我们开通了Spotify Podcast，欢迎订阅！长期固定播主 Eico Design 老板… https://t.co/Ym9cA8Q5NI 
seanpagedrummer, Wed Jan 20 19:16:11 +0000 2021, -105.550890, 38.997936, Great to see KJS having success. He does a great job interviewing the ELO family. So glad to be part of it!… https://t.co/Kq727NwP8E 
NelsonJ0630, Wed Jan 20 19:16:11 +0000 2021, -85.722346, 38.195555, Joe’s blinding me with science! He’s blinding me with https://t.co/DpmElp1LUe 
gdnrbob, Wed Jan 20 19:16:11 +0000 2021, -112.434827, 42.863516, @BigDfromCinci Once, in basic, I had to stand with my nose on the wall, at attention for an hour. THAT was hard! 
jeremym133, Wed Jan 20 19:16:11 +0000 2021, -101.816092, 35.211115, @Baviness Perks of being 5’8 
deadlyconvos, Wed Jan 20 19:16:11 +0000 2021, -78.748399, 42.907207, god i hate being an adult 
